Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolate,Lat_Lon,Isolation_Source,Sample_Type,env_biome,Genotype,TISSUE,sex,Sample_name,collected_by,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,dev_stage,Strain,ArrayExpress-SPECIES,AssemblyName,Host,isol_growth_condt,estimated_size,Ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,CULTURE_COLLECTION,Tax_ID,Type,Altitude,biotic_relationship,Cultivar,Ecotype,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,Sample_Description,Age,BIOMATERIAL_PROVIDER,BREED,isolation-source,health_state,host_body_habitat,host_tissue_sampled,sample_comment
SRR10300881,WGS,145,2337752972,PRJNA531391,SAMN02952905,1489407677,UPPSALA UNIVERSITY,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX7013558,Illumina HiSeq 2000,PAIRED,PCR,GENOMIC,Giardia lamblia ATCC 50803,ILLUMINA,2019-10-25T00:00:00Z,2019-10-17T12:18:00Z,1,gb|AACB00000000.2,SRP191500,c6_assemA,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
ERR311174,WGS,200,1560996200,PRJEB3213,SAMEA2018796,1050825194,SC,public,"run.zq,sra,bam","s3,gs,ncbi,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERX284455,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:19:00Z,1,SAMEA2018796,ERP001716,5742483,,,,,,,,,,,,,,MB378-sc-2012-08-15T16:31:29Z-1466520,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2018796,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:00:33Z,public,MB378-sc-2012-08-15T16:31:29Z-1466520,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assemblage B,,,,,,,,
ERR311175,WGS,200,1417145800,PRJEB3213,SAMEA2018552,952233287,SC,public,"run.zq,sra,bam","ena,gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,ena",ERX284456,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:18:00Z,1,SAMEA2018552,ERP001716,5742484,,,,,,,,,,,,,,M631-sc-2012-08-15T16:31:30Z-1466521,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2018552,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:00:29Z,public,M631-sc-2012-08-15T16:31:30Z-1466521,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assemblage B,,,,,,,,
ERR311176,WGS,200,550728000,PRJEB3213,SAMEA2020285,365302374,SC,public,"bam,sra,run.zq","gs,s3,ncbi,ena","ncbi.public,gs.US,ena,s3.us-east-1",ERX284457,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2020285,ERP001716,5742485,,,,,,,,,,,,,,M880-sc-2012-08-15T16:31:30Z-1466522,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2020285,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:00:50Z,public,M880-sc-2012-08-15T16:31:30Z-1466522,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assemblage A & B,,,,,,,,
ERR311179,WGS,200,1181564000,PRJEB3213,SAMEA2020286,785519819,SC,public,"run.zq,bam,sra","s3,ena,ncbi,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERX284460,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:18:00Z,1,SAMEA2020286,ERP001716,5742488,,,,,,,,,,,,,,M1166-sc-2012-08-15T16:31:33Z-1466525,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2020286,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:00:50Z,public,M1166-sc-2012-08-15T16:31:33Z-1466525,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assemblage B,,,,,,,,
ERR311184,WGS,200,1612495200,PRJEB3213,SAMEA2018676,1053148710,SC,public,"sra,bam,run.zq","gs,ena,s3,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",ERX284465,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:18:00Z,1,SAMEA2018676,ERP001716,5742493,,,,,,,,,,,,,,M1709-sc-2012-08-15T16:31:36Z-1466530,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2018676,SC,Wellcome Sanger Institute,2013-07-08T10:06:36Z,2018-03-09T10:00:29Z,public,M1709-sc-2012-08-15T16:31:36Z-1466530,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assemblage A & B,,,,,,,,
ERR311185,WGS,300,777974400,PRJEB3213,SAMEA2035758,431729469,SC,public,"run.zq,bam","ena,gs,ncbi","ena,gs.US,ncbi.public",ERX284466,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2035758,ERP001716,6141433,,,,,,,,,,,,,,Gd_A-sc-2012-10-29T10:15:45Z-1503587,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2035758,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:03:56Z,public,Gd_A-sc-2012-10-29T10:15:45Z-1503587,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311186,WGS,300,923963100,PRJEB3213,SAMEA1971072,630899880,SC,public,"run.zq,sra,bam","ena,ncbi,s3,gs","ena,gs.US,s3.us-east-1,ncbi.public",ERX284467,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA1971072,ERP001716,6141434,,,,,,,,,,,,,,Gd_B-sc-2012-10-29T10:10:48Z-1503588,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA1971072,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:03:25Z,public,Gd_B-sc-2012-10-29T10:10:48Z-1503588,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311187,WGS,300,553985400,PRJEB3213,SAMEA2033331,361191599,SC,public,"bam,sra,run.zq","gs,ncbi,s3,ena","gs.US,ena,ncbi.public,s3.us-east-1",ERX284468,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2033331,ERP001716,6141435,,,,,,,,,,,,,,Gd_C56-sc-2012-10-29T10:15:51Z-1503589,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2033331,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:03:25Z,public,Gd_C56-sc-2012-10-29T10:15:51Z-1503589,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311188,WGS,300,617016600,PRJEB3213,SAMEA2035757,402876308,SC,public,"sra,run.zq,bam","gs,ena,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",ERX284469,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2035757,ERP001716,6141436,,,,,,,,,,,,,,Gd_C70-sc-2012-10-29T10:10:58Z-1503590,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2035757,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:03:56Z,public,Gd_C70-sc-2012-10-29T10:10:58Z-1503590,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311189,WGS,300,763239600,PRJEB3213,SAMEA2033330,506414245,SC,public,"bam,run.zq,sra","ncbi,gs,s3,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERX284470,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2033330,ERP001716,6141437,,,,,,,,,,,,,,Gd_C74-sc-2012-10-29T10:11:03Z-1503591,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2033330,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:03:25Z,public,Gd_C74-sc-2012-10-29T10:11:03Z-1503591,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311190,WGS,300,543245700,PRJEB3213,SAMEA2057584,284038950,SC,public,"run.zq,sra,bam","ena,gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,ena",ERX284471,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057584,ERP001716,7144457,,,,,,,,,,,,,,MRN025-sc-2013-03-28T15:11:06Z-1604515,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057584,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,MRN025-sc-2013-03-28T15:11:06Z-1604515,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311191,WGS,300,460713000,PRJEB3213,SAMEA2057585,248757909,SC,public,"bam,run.zq,sra","gs,s3,ena,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",ERX284472,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2057585,ERP001716,7144458,,,,,,,,,,,,,,MRB060-sc-2013-03-28T15:11:09Z-1604516,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057585,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,MRB060-sc-2013-03-28T15:11:09Z-1604516,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311192,WGS,300,383862600,PRJEB3213,SAMEA2057586,208954155,SC,public,"run.zq,bam,sra","ena,gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",ERX284473,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057586,ERP001716,7144459,,,,,,,,,,,,,,MB037-sc-2013-03-28T15:11:10Z-1604517,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057586,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,MB037-sc-2013-03-28T15:11:10Z-1604517,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311193,WGS,300,505570800,PRJEB3213,SAMEA2057587,268914418,SC,public,"sra,run.zq,bam","s3,gs,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERX284474,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057587,ERP001716,7144460,,,,,,,,,,,,,,MB378_1-sc-2013-03-28T15:11:12Z-1604518,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057587,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,MB378_1-sc-2013-03-28T15:11:12Z-1604518,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311194,WGS,300,444436800,PRJEB3213,SAMEA2057588,236638259,SC,public,"sra,run.zq,bam","ncbi,gs,s3,ena","ena,s3.us-east-1,ncbi.public,gs.US",ERX284475,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057588,ERP001716,7144461,,,,,,,,,,,,,,MB811-sc-2013-03-28T15:11:14Z-1604519,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057588,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,MB811-sc-2013-03-28T15:11:14Z-1604519,,Not Genotyped,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311195,WGS,300,435823200,PRJEB3213,SAMEA2057589,229127680,SC,public,"sra,run.zq,bam","ncbi,ena,gs,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERX284476,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057589,ERP001716,7144462,,,,,,,,,,,,,,M1096-sc-2013-03-28T15:11:15Z-1604520,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057589,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1096-sc-2013-03-28T15:11:15Z-1604520,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311196,WGS,300,304738800,PRJEB3213,SAMEA2057590,177676174,SC,public,"sra,bam,run.zq","s3,ncbi,ena,gs","s3.us-east-1,ncbi.public,gs.US,ena",ERX284477,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057590,ERP001716,7144463,,,,,,,,,,,,,,M1297-sc-2013-03-28T15:11:16Z-1604521,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057590,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1297-sc-2013-03-28T15:11:16Z-1604521,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311197,WGS,300,290733900,PRJEB3213,SAMEA2057591,172322039,SC,public,"bam,sra,run.zq","ena,gs,s3,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",ERX284478,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057591,ERP001716,7144464,,,,,,,,,,,,,,M1391-sc-2013-03-28T15:11:18Z-1604522,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057591,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1391-sc-2013-03-28T15:11:18Z-1604522,,Assemblage A and B (mixed),Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311198,WGS,300,288153600,PRJEB3213,SAMEA2057592,166322046,SC,public,"run.zq,bam,sra","ncbi,gs,s3,ena","gs.US,s3.us-east-1,ena,ncbi.public",ERX284479,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057592,ERP001716,7144465,,,,,,,,,,,,,,M1500-sc-2013-03-28T15:11:19Z-1604523,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057592,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1500-sc-2013-03-28T15:11:19Z-1604523,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311199,WGS,300,267725700,PRJEB3213,SAMEA2057593,160027642,SC,public,"bam,sra,run.zq","ncbi,s3,gs,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERX284480,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:16:00Z,1,SAMEA2057593,ERP001716,7144466,,,,,,,,,,,,,,M1709_1-sc-2013-03-28T15:11:20Z-1604524,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057593,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1709_1-sc-2013-03-28T15:11:20Z-1604524,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311200,WGS,300,321809400,PRJEB3213,SAMEA2057594,185008645,SC,public,"sra,run.zq,bam","s3,ncbi,gs,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERX284481,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2057594,ERP001716,7144467,,,,,,,,,,,,,,M1544-sc-2013-03-28T15:11:22Z-1604525,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2057594,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:10:45Z,public,M1544-sc-2013-03-28T15:11:22Z-1604525,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,assemblage B,,,,,,,,,,,,,,,,,,,,,
ERR311214,WGS,300,1958541300,PRJEB3213,SAMEA2064494,1262008175,SC,public,"bam,run.zq,sra","ena,gs,ncbi,s3","gs.US,ena,ncbi.public,s3.us-east-1",ERX284495,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:19:00Z,1,SAMEA2064494,ERP001716,7286711,,,,,,,,,,,,,,ALs_WGA-sc-2013-05-02T12:21:03Z-1621830,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2064494,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:12:45Z,public,ALs_WGA-sc-2013-05-02T12:21:03Z-1621830,,,Giardia intestinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311215,WGS,300,1850118000,PRJEB3213,SAMEA2066657,1197110735,SC,public,"sra,bam,run.zq","gs,ncbi,s3,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERX284496,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:19:00Z,1,SAMEA2066657,ERP001716,7286712,,,,,,,,,,,,,,BLs_WGA-sc-2013-05-02T12:21:06Z-1621831,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2066657,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:13:20Z,public,BLs_WGA-sc-2013-05-02T12:21:06Z-1621831,,,Giardia intestinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311216,WGS,300,1211065800,PRJEB3213,SAMEA2064495,795191843,SC,public,"sra,bam,run.zq","gs,s3,ncbi,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERX284497,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:18:00Z,1,SAMEA2064495,ERP001716,7286713,,,,,,,,,,,,,,CLs_WGA-sc-2013-05-02T12:21:07Z-1621832,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2064495,SC,Wellcome Sanger Institute,2013-07-08T10:06:37Z,2018-03-09T10:12:45Z,public,CLs_WGA-sc-2013-05-02T12:21:07Z-1621832,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR311217,WGS,300,159330000,PRJEB3213,SAMEA2064496,89692948,SC,public,"sra,run.zq,bam","gs,ena,ncbi,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERX284498,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2013-07-20T00:00:00Z,2013-07-15T18:17:00Z,1,SAMEA2064496,ERP001716,7286714,,,,,,,,,,,,,,CLs_Ctrl-sc-2013-05-02T12:21:10Z-1621833,,2013-07-08,2013-07-08,2018-11-16,2018-03-09,SAMEA2064496,SC,Wellcome Sanger Institute,2013-07-08T10:06:36Z,2018-03-09T10:12:45Z,public,CLs_Ctrl-sc-2013-05-02T12:21:10Z-1621833,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2158266,WGS,502,788939686,PRJNA280606,SAMN03981847,499227122,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1154245,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-08-13T00:00:00Z,2015-08-13T21:17:00Z,1,VANC/90/UBC/56,SRP056976,VANC/90/UBC/56,MIGS.eu,1990-04-10,Canada,North America,"Canada: Goat River\, B.C.",VANC/90/UBC/56,49.08 N 116.57 W,,,watershed,,,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Beaver,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
