id	accession	run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	parent_study	submission_accession	run_alias	experiment_alias	sample_alias	study_alias	library_layout	library_selection	library_source	library_strategy	library_name	instrument_model	instrument_platform	base_count	read_count	tax_id	scientific_name	sample_title	experiment_title	study_title	description	sample_description	fastq_md5	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_aspera	fastq_1	fastq_2	md5_1	md5_2	single_end	location	collection_date_year
ERX284471_ERR311190	SAMEA2057584	ERR311190	ERX284471	SAMEA2057584	ERS226581	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#1	SC_EXP_9731_1#1	MRN025-sc-2013-03-28T15:11:06Z-1604515	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144457	Illumina MiSeq	ILLUMINA	543245700	1810819	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	7348228b5e574a8a58d06771e495ad39;a9f8ab1653730ec5ae30306452a1e00b	175895912;198988775	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311190/ERR311190_2.fastq.gz	7348228b5e574a8a58d06771e495ad39	a9f8ab1653730ec5ae30306452a1e00b	FALSE	unknown	unknown
ERX284472_ERR311191	SAMEA2057585	ERR311191	ERX284472	SAMEA2057585	ERS226582	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#2	SC_EXP_9731_1#2	MRB060-sc-2013-03-28T15:11:09Z-1604516	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144458	Illumina MiSeq	ILLUMINA	460713000	1535710	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	39787cfa2dd39718f54b5478e64f0df6;fa5f4deccbc6eda6026486104773c70f	151829616;182672866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311191/ERR311191_2.fastq.gz	39787cfa2dd39718f54b5478e64f0df6	fa5f4deccbc6eda6026486104773c70f	FALSE	unknown	unknown
ERX284473_ERR311192	SAMEA2057586	ERR311192	ERX284473	SAMEA2057586	ERS226583	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#3	SC_EXP_9731_1#3	MB037-sc-2013-03-28T15:11:10Z-1604517	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144459	Illumina MiSeq	ILLUMINA	383862600	1279542	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	39b6cdc41ff47fde1aac985ef1859040;d73b8b1a4cf5cd8e89c27546bc5ffb39	128847000;148390979	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311192/ERR311192_2.fastq.gz	39b6cdc41ff47fde1aac985ef1859040	d73b8b1a4cf5cd8e89c27546bc5ffb39	FALSE	unknown	unknown
ERX284474_ERR311193	SAMEA2057587	ERR311193	ERX284474	SAMEA2057587	ERS226584	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#4	SC_EXP_9731_1#4	MB378_1-sc-2013-03-28T15:11:12Z-1604518	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144460	Illumina MiSeq	ILLUMINA	505570800	1685236	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	4a80562dec04a95795f820551bc8283d;d0ad04f30927ca92b9c02998f08278ab	165354504;187981207	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311193/ERR311193_2.fastq.gz	4a80562dec04a95795f820551bc8283d	d0ad04f30927ca92b9c02998f08278ab	FALSE	unknown	unknown
ERX284475_ERR311194	SAMEA2057588	ERR311194	ERX284475	SAMEA2057588	ERS226585	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#5	SC_EXP_9731_1#5	MB811-sc-2013-03-28T15:11:14Z-1604519	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144461	Illumina MiSeq	ILLUMINA	444436800	1481456	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	6770f8d3eb21cfe8fe2e5de0a181730f;504bcdafb6c8771a5cd53844e04b344c	144419719;166126167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311194/ERR311194_2.fastq.gz	6770f8d3eb21cfe8fe2e5de0a181730f	504bcdafb6c8771a5cd53844e04b344c	FALSE	unknown	unknown
ERX284476_ERR311195	SAMEA2057589	ERR311195	ERX284476	SAMEA2057589	ERS226586	PRJEB3213	ERP001716		ERA237528	SC_RUN_9731_1#6	SC_EXP_9731_1#6	M1096-sc-2013-03-28T15:11:15Z-1604520	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144462	Illumina MiSeq	ILLUMINA	435823200	1452744	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	75616866126032a168cca6d72f1e0667;b8c38815da7c36a97c96673c506e7559	142576460;166214746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311195/ERR311195_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311195/ERR311195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311195/ERR311195_2.fastq.gz	75616866126032a168cca6d72f1e0667	b8c38815da7c36a97c96673c506e7559	FALSE	unknown	unknown
ERX284477_ERR311196	SAMEA2057590	ERR311196	ERX284477	SAMEA2057590	ERS226587	PRJEB3213	ERP001716		ERA237528	SC_RUN_9740_1#7	SC_EXP_9740_1#7	M1297-sc-2013-03-28T15:11:16Z-1604521	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144463	Illumina MiSeq	ILLUMINA	304738800	1015796	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	1117b5863b5af61295714d7c2ea8d51a;55336e14c6d5d775ea596b34fce9cd65	110463379;124346010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311196/ERR311196_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311196/ERR311196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311196/ERR311196_2.fastq.gz	1117b5863b5af61295714d7c2ea8d51a	55336e14c6d5d775ea596b34fce9cd65	FALSE	unknown	unknown
ERX284478_ERR311197	SAMEA2057591	ERR311197	ERX284478	SAMEA2057591	ERS226588	PRJEB3213	ERP001716		ERA237528	SC_RUN_9740_1#8	SC_EXP_9740_1#8	M1391-sc-2013-03-28T15:11:18Z-1604522	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144464	Illumina MiSeq	ILLUMINA	290733900	969113	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	a1b30c1589ff77b827e689c10b255f27;ff150cb569f982548e09a5c3819aed5b	105932227;117464183	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311197/ERR311197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311197/ERR311197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311197/ERR311197_2.fastq.gz	a1b30c1589ff77b827e689c10b255f27	ff150cb569f982548e09a5c3819aed5b	FALSE	unknown	unknown
ERX284479_ERR311198	SAMEA2057592	ERR311198	ERX284479	SAMEA2057592	ERS226589	PRJEB3213	ERP001716		ERA237528	SC_RUN_9740_1#9	SC_EXP_9740_1#9	M1500-sc-2013-03-28T15:11:19Z-1604523	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144465	Illumina MiSeq	ILLUMINA	288153600	960512	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	c314a9c915f283a963cacdd91e7cfa44;8167db8f4f45c3a383159f7e078f8dcc	103816059;116055585	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311198/ERR311198_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311198/ERR311198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311198/ERR311198_2.fastq.gz	c314a9c915f283a963cacdd91e7cfa44	8167db8f4f45c3a383159f7e078f8dcc	FALSE	unknown	unknown
ERX284480_ERR311199	SAMEA2057593	ERR311199	ERX284480	SAMEA2057593	ERS226590	PRJEB3213	ERP001716		ERA237528	SC_RUN_9740_1#10	SC_EXP_9740_1#10	M1709_1-sc-2013-03-28T15:11:20Z-1604524	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144466	Illumina MiSeq	ILLUMINA	267725700	892419	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	dd7bb26e6858219a4319148f0caff98b;1c869ceaa95132b68fdfeecda3b3e0fd	98416785;109076172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311199/ERR311199_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311199/ERR311199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311199/ERR311199_2.fastq.gz	dd7bb26e6858219a4319148f0caff98b	1c869ceaa95132b68fdfeecda3b3e0fd	FALSE	unknown	unknown
ERX284481_ERR311200	SAMEA2057594	ERR311200	ERX284481	SAMEA2057594	ERS226591	PRJEB3213	ERP001716		ERA237528	SC_RUN_9740_1#11	SC_EXP_9740_1#11	M1544-sc-2013-03-28T15:11:22Z-1604525	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7144467	Illumina MiSeq	ILLUMINA	321809400	1072698	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-03-28; Giardia intestinalis	c0b12a3b4c16a250a875e149bed960eb;72a9439800b413df803417622bd26471	117436123;131765987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311200/ERR311200_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311200/ERR311200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311200/ERR311200_2.fastq.gz	c0b12a3b4c16a250a875e149bed960eb	72a9439800b413df803417622bd26471	FALSE	unknown	unknown
ERX284495_ERR311214	SAMEA2064494	ERR311214	ERX284495	SAMEA2064494	ERS243041	PRJEB3213	ERP001716		ERA237528	SC_RUN_9804_1#5	SC_EXP_9804_1#5	ALs_WGA-sc-2013-05-02T12:21:03Z-1621830	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7286711	Illumina MiSeq	ILLUMINA	1958541300	6528471	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	132533091411601844137d07b1c85362;c107e6745f9b3f8c2bdaacccbb8b71cf	639190626;724830429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311214/ERR311214_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311214/ERR311214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311214/ERR311214_2.fastq.gz	132533091411601844137d07b1c85362	c107e6745f9b3f8c2bdaacccbb8b71cf	FALSE	unknown	unknown
ERX284497_ERR311216	SAMEA2064495	ERR311216	ERX284497	SAMEA2064495	ERS243043	PRJEB3213	ERP001716		ERA237528	SC_RUN_9804_1#7	SC_EXP_9804_1#7	CLs_WGA-sc-2013-05-02T12:21:07Z-1621832	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7286713	Illumina MiSeq	ILLUMINA	1211065800	4036886	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	f90bda174ec8a8b0722aed06dfdc8ed5;fe5507cbbdb3c5ed9559e7e60ffbf190	329715143;390904597	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311216/ERR311216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311216/ERR311216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311216/ERR311216_2.fastq.gz	f90bda174ec8a8b0722aed06dfdc8ed5	fe5507cbbdb3c5ed9559e7e60ffbf190	FALSE	unknown	unknown
ERX284498_ERR311217	SAMEA2064496	ERR311217	ERX284498	SAMEA2064496	ERS243044	PRJEB3213	ERP001716		ERA237528	SC_RUN_9804_1#8	SC_EXP_9804_1#8	CLs_Ctrl-sc-2013-05-02T12:21:10Z-1621833	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7286714	Illumina MiSeq	ILLUMINA	159330000	531100	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	364b1f1be29350d743d752e68bbde889;11a38faf2e652914f5be6a2873eef9c2	57045557;61476096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311217/ERR311217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311217/ERR311217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311217/ERR311217_2.fastq.gz	364b1f1be29350d743d752e68bbde889	11a38faf2e652914f5be6a2873eef9c2	FALSE	unknown	unknown
ERX284496_ERR311215	SAMEA2066657	ERR311215	ERX284496	SAMEA2066657	ERS243042	PRJEB3213	ERP001716		ERA237528	SC_RUN_9804_1#6	SC_EXP_9804_1#6	BLs_WGA-sc-2013-05-02T12:21:06Z-1621831	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity-sc-2012-08-15T16:24:51Z-2331	PAIRED	RANDOM	GENOMIC	WGS	7286712	Illumina MiSeq	ILLUMINA	1850118000	6167060	5741	Giardia intestinalis	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	Illumina MiSeq paired end sequencing	Pilot_sequencing_of_Giardia_and_Cryptosporidium_diversity	Illumina MiSeq paired end sequencing	This sample has been submitted by Wellcome Sanger Institute on 2013-05-02; Giardia intestinalis	0ee9dbabd8c98823d7d4d2b0eeee628d;5a9bc77cd87a88c7935d8a969b424d86	602588693;689927515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311215/ERR311215_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR311/ERR311215/ERR311215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR311/ERR311215/ERR311215_2.fastq.gz	0ee9dbabd8c98823d7d4d2b0eeee628d	5a9bc77cd87a88c7935d8a969b424d86	FALSE	unknown	unknown
